Row_ID,Order_ID,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Days,Order_Date,Ship_Date,Season,Profit_Margin
9777,US-2026-160885,"Standard Class",JK-16090,"Juliana Krohn",Consumer,"United States",Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,"ClearOne CHATAttach 160 - speaker phone",2479.96,4,0.00,743.99,4,2026-12-02,2026-12-06,Winter,0.3000
9778,US-2026-157469,"Standard Class",ES-14080,"Erin Smith",Corporate,"United States",Lakewood,Ohio,44107,East,TEC-PH-10004531,Technology,Phones,"AT&T CL2909",151.19,2,0.40,-25.20,5,2026-12-02,2026-12-07,Winter,-0.1667
9779,US-2026-112347,"Standard Class",BS-11380,"Bill Stewart",Corporate,"United States",Denver,Colorado,80219,West,TEC-PH-10004833,Technology,Phones,"Macally Suction Cup Mount",57.36,6,0.20,-14.34,4,2026-12-02,2026-12-06,Winter,-0.2500
9780,US-2026-167395,"First Class",KM-16720,"Kunst Miller",Consumer,"United States",Lowell,Massachusetts,1852,East,TEC-PH-10004977,Technology,Phones,"GE 30524EE4",979.95,5,0.00,284.19,2,2026-12-02,2026-12-04,Winter,0.2900
9781,CA-2026-105471,"Standard Class",NC-19470,"Neil Cohen","Home Office",Canada,Halifax,"Nova Scotia",B3H,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.60,-24.80,4,2026-12-02,2026-12-06,Winter,-0.4249
9782,CA-2026-106541,"Standard Class",MK-19560,"Michael Knudson",Corporate,Canada,Moncton,"New Brunswick",E1A,East,FUR-FU-10002759,Furniture,Furnishings,"12-1/2 Diameter Round Wall Clock",39.96,5,0.60,-20.98,4,2026-12-02,2026-12-06,Winter,-0.5250
9783,CA-2026-145612,"Standard Class",MK-19560,"Michael Knudson",Corporate,Canada,Moncton,"New Brunswick",E1A,East,OFF-AR-10000940,"Office Supplies",Art,"Newell 343",16.46,7,0.20,2.44,4,2026-12-02,2026-12-06,Winter,0.1482
9784,US-2026-103415,"Standard Class",MV-17485,"Mark Van Huff",Consumer,"United States",Houston,Texas,77041,Central,FUR-FU-10000820,Furniture,Furnishings,"Tensor Brushed Steel Torchiere Floor Lamp",13.59,2,0.60,-14.27,5,2026-12-03,2026-12-08,Winter,-1.0500
9785,US-2026-118017,"Second Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Thornton,Colorado,80229,West,FUR-FU-10004053,Furniture,Furnishings,"DAX Two-Tone Silver Metal Document Frame",16.19,1,0.20,4.66,3,2026-12-03,2026-12-06,Winter,0.2878
9786,US-2026-118017,"Second Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Thornton,Colorado,80229,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.20,3.34,3,2026-12-03,2026-12-06,Winter,0.1998
9787,US-2026-118017,"Second Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Thornton,Colorado,80229,West,FUR-FU-10004351,Furniture,Furnishings,"Staple-based wall hangings",23.38,3,0.20,7.01,3,2026-12-03,2026-12-06,Winter,0.2998
9788,US-2026-143126,"Second Class",CM-12655,"Corinna Mitchell","Home Office","United States",Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96,2,0.00,88.73,4,2026-12-03,2026-12-07,Winter,0.1700
9789,US-2026-149510,"Standard Class",MC-17575,"Matt Collins",Consumer,"United States",Fayetteville,"North Carolina",28314,South,OFF-AP-10002350,"Office Supplies",Appliances,"Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",45.22,3,0.20,4.52,7,2026-12-03,2026-12-10,Winter,0.1000
9790,US-2026-118017,"Second Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Thornton,Colorado,80229,West,OFF-AR-10003856,"Office Supplies",Art,"Newell 344",13.34,6,0.20,1.00,3,2026-12-03,2026-12-06,Winter,0.0750
9791,US-2026-148691,"Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States","New York City","New York",10009,East,OFF-BI-10001524,"Office Supplies",Binders,"GBC Premium Transparent Covers with Diagonal Lined Pattern",83.92,5,0.20,29.37,6,2026-12-03,2026-12-09,Winter,0.3500
9792,US-2026-148691,"Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States","New York City","New York",10009,East,OFF-BI-10001553,"Office Supplies",Binders,"SpineVue Locking Slant-D Ring Binders by Cardinal",14.62,2,0.20,5.12,6,2026-12-03,2026-12-09,Winter,0.3502
9793,US-2026-149510,"Standard Class",MC-17575,"Matt Collins",Consumer,"United States",Fayetteville,"North Carolina",28314,South,OFF-BI-10004233,"Office Supplies",Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11"",28.78,6,0.70,-21.11,7,2026-12-03,2026-12-10,Winter,-0.7335
9794,US-2026-148691,"Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States","New York City","New York",10009,East,OFF-LA-10001317,"Office Supplies",Labels,"Avery 520",3.15,1,0.00,1.51,6,2026-12-03,2026-12-09,Winter,0.4794
9795,US-2026-136875,"Same Day",TC-21295,"Toby Carlisle",Consumer,"United States","San Diego",California,92024,West,OFF-PA-10000357,"Office Supplies",Paper,"Xerox 1888",166.44,3,0.00,79.89,0,2026-12-03,2026-12-03,Winter,0.4800
9796,US-2026-149510,"Standard Class",MC-17575,"Matt Collins",Consumer,"United States",Fayetteville,"North Carolina",28314,South,OFF-PA-10001892,"Office Supplies",Paper,"Rediform Wirebound "Phone Memo" Message Book, 11 x 5-3/4",24.45,4,0.20,8.86,7,2026-12-03,2026-12-10,Winter,0.3624
9797,US-2026-118017,"Second Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Thornton,Colorado,80229,West,OFF-PA-10002246,"Office Supplies",Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,2,0.20,3.74,3,2026-12-03,2026-12-06,Winter,0.3624
9798,US-2026-123071,"First Class",CC-12550,"Clay Cheatham",Consumer,"United States",Plano,Texas,75023,Central,OFF-PA-10003729,"Office Supplies",Paper,"Xerox 1998",10.37,2,0.20,3.63,3,2026-12-03,2026-12-06,Winter,0.3500
9799,US-2026-118017,"Second Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Thornton,Colorado,80229,West,OFF-SU-10004782,"Office Supplies",Supplies,"Elite 5" Scissors",47.32,7,0.20,5.92,3,2026-12-03,2026-12-06,Winter,0.1251
9800,US-2026-128699,"Second Class",ND-18370,"Natalie DeCherney",Consumer,"United States",Jacksonville,Florida,32216,South,TEC-AC-10001990,Technology,Accessories,"Kensington Orbit Wireless Mobile Trackball for PC and Mac",47.99,1,0.20,7.20,2,2026-12-03,2026-12-05,Winter,0.1500
9801,US-2026-118017,"Second Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,"Memorex Micro Travel Drive 16 GB",76.75,6,0.20,10.55,3,2026-12-03,2026-12-06,Winter,0.1375
9802,US-2026-118017,"Second Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,"Memorex Micro Travel Drive 16 GB",102.34,8,0.20,14.07,3,2026-12-03,2026-12-06,Winter,0.1375
9803,US-2026-148691,"Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States","New York City","New York",10009,East,TEC-PH-10000576,Technology,Phones,"AT&T 1080 Corded phone",136.99,1,0.00,36.99,6,2026-12-03,2026-12-09,Winter,0.2700
9804,US-2026-139773,"Same Day",DV-13045,"Darrin Van Huff",Corporate,"United States",Philadelphia,Pennsylvania,19143,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.55,7,0.30,-2.69,0,2026-12-04,2026-12-04,Winter,-0.0143
9805,US-2026-118003,"Standard Class",DO-13645,"Doug O'Connell",Consumer,"United States",Paterson,"New Jersey",7501,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,3,0.00,45.56,6,2026-12-04,2026-12-10,Winter,0.2500
9806,US-2026-117667,"Standard Class",MS-17980,"Michael Stewart",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-CH-10004540,Furniture,Chairs,"Global Chrome Stack Chair",239.96,10,0.30,-10.28,5,2026-12-04,2026-12-09,Winter,-0.0428
9807,US-2026-118003,"Standard Class",DO-13645,"Doug O'Connell",Consumer,"United States",Paterson,"New Jersey",7501,East,FUR-CH-10004860,Furniture,Chairs,"Global Low Back Tilter Chair",302.94,3,0.00,18.18,6,2026-12-04,2026-12-10,Winter,0.0600
9808,US-2026-147550,"First Class",KE-16420,"Katrina Edelman",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-FU-10001918,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",11.35,3,0.20,2.70,1,2026-12-04,2026-12-05,Winter,0.2379
9809,US-2026-118003,"Standard Class",DO-13645,"Doug O'Connell",Consumer,"United States",Paterson,"New Jersey",7501,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor "Hersey Kiss" Styled Floor Lamp",12.99,1,0.00,1.56,6,2026-12-04,2026-12-10,Winter,0.1201
9810,US-2026-117667,"Standard Class",MS-17980,"Michael Stewart",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-FU-10004093,Furniture,Furnishings,"Hand-Finished Solid Wood Document Frame",54.77,2,0.20,6.85,5,2026-12-04,2026-12-09,Winter,0.1251
9811,US-2026-117667,"Standard Class",MS-17980,"Michael Stewart",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,"Office Supplies",Art,"DIXON Ticonderoga Erasable Checking Pencils",13.39,3,0.20,3.18,5,2026-12-04,2026-12-09,Winter,0.2375
9812,US-2026-107384,"Standard Class",TP-21130,"Theone Pippenger",Consumer,"United States",Rochester,Minnesota,55901,Central,OFF-AR-10001315,"Office Supplies",Art,"Newell 310",8.80,5,0.00,2.55,4,2026-12-04,2026-12-08,Winter,0.2898
9813,US-2026-156412,"Standard Class",CM-12160,"Charles McCrossin",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,OFF-BI-10004364,"Office Supplies",Binders,"Storex Dura Pro Binders",5.35,3,0.70,-4.46,4,2026-12-04,2026-12-08,Winter,-0.8336
9814,US-2026-160031,"Second Class",LT-16765,"Larry Tron",Consumer,"United States",Fairfield,Ohio,45014,East,OFF-PA-10000241,"Office Supplies",Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11", Case",74.35,3,0.20,23.24,3,2026-12-04,2026-12-07,Winter,0.3126
9815,US-2026-153227,"First Class",CS-12250,"Chris Selesnick",Corporate,"United States","Los Angeles",California,90032,West,OFF-PA-10001838,"Office Supplies",Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 300/Messages",11.76,2,0.00,5.76,2,2026-12-04,2026-12-06,Winter,0.4898
9816,US-2026-117667,"Standard Class",MS-17980,"Michael Stewart",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-PA-10002709,"Office Supplies",Paper,"Xerox 1956",23.92,5,0.20,8.67,5,2026-12-04,2026-12-09,Winter,0.3625
9817,US-2026-152660,"Standard Class",CB-12415,"Christy Brittain",Consumer,"United States",Chicago,Illinois,60610,Central,OFF-ST-10000532,"Office Supplies",Storage,"Advantus Rolling Drawer Organizers",61.57,2,0.20,4.62,5,2026-12-04,2026-12-09,Winter,0.0750
9818,US-2026-117667,"Standard Class",MS-17980,"Michael Stewart",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-AC-10000580,Technology,Accessories,"Logitech G13 Programmable Gameboard with LCD Display",255.97,4,0.20,-28.80,5,2026-12-04,2026-12-09,Winter,-0.1125
9819,US-2026-107384,"Standard Class",TP-21130,"Theone Pippenger",Consumer,"United States",Rochester,Minnesota,55901,Central,TEC-AC-10001539,Technology,Accessories,"Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology",399.95,5,0.00,143.98,4,2026-12-04,2026-12-08,Winter,0.3600
9820,US-2026-107384,"Standard Class",TP-21130,"Theone Pippenger",Consumer,"United States",Rochester,Minnesota,55901,Central,TEC-AC-10004595,Technology,Accessories,"First Data TMFD35 PIN Pad",142.80,1,0.00,29.99,4,2026-12-04,2026-12-08,Winter,0.2100
9821,US-2026-109183,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States",Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,"Okidata C610n Printer",649.00,2,0.50,-272.58,5,2026-12-04,2026-12-09,Winter,-0.4200
9822,CA-2026-119508,"Standard Class",TZ-21580,"Tracy Zic",Consumer,Canada,Vancouver,"British Columbia",V6B,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,0.00,9.03,5,2026-12-04,2026-12-09,Winter,0.3600
9823,CA-2026-119508,"Standard Class",TZ-21580,"Tracy Zic",Consumer,Canada,Vancouver,"British Columbia",V6B,West,OFF-AR-10003723,"Office Supplies",Art,"Avery Hi-Liter Fluorescent Desk Style Markers",16.90,5,0.00,6.25,5,2026-12-04,2026-12-09,Winter,0.3698
9824,US-2026-105235,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States","New York City","New York",10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14" Putty-Colored Wall Clock",58.68,2,0.00,18.19,6,2026-12-05,2026-12-11,Winter,0.3100
9825,US-2026-105235,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States","New York City","New York",10011,East,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0.00,6.07,6,2026-12-05,2026-12-11,Winter,0.2899
9826,US-2026-126053,"First Class",CS-11950,"Carlos Soltero",Consumer,"United States","New York City","New York",10024,East,FUR-FU-10001934,Furniture,Furnishings,"Magnifier Swing Arm Lamp",41.96,2,0.00,10.91,3,2026-12-05,2026-12-08,Winter,0.2600
9827,US-2026-156958,"First Class",PB-18805,"Patrick Bzostek","Home Office","United States",Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,"Eldon Radial Chair Mat for Low to Medium Pile Carpets",199.90,5,0.00,39.98,1,2026-12-05,2026-12-06,Winter,0.2000
9828,US-2026-105235,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States","New York City","New York",10011,East,OFF-AP-10001271,"Office Supplies",Appliances,"Eureka The Boss Cordless Rechargeable Stick Vac",254.90,5,0.00,68.82,6,2026-12-05,2026-12-11,Winter,0.2700
9829,US-2026-130351,"First Class",RB-19570,"Rob Beeghly",Consumer,"United States",Columbus,Indiana,47201,Central,OFF-AP-10004532,"Office Supplies",Appliances,"Kensington 6 Outlet Guardian Standard Surge Protector",61.44,3,0.00,16.59,3,2026-12-05,2026-12-08,Winter,0.2700
9830,US-2026-131212,"Standard Class",AB-10165,"Alan Barnes",Consumer,"United States",Bellevue,Washington,98006,West,OFF-BI-10000145,"Office Supplies",Binders,"Zipper Ring Binder Pockets",14.98,6,0.20,5.43,4,2026-12-05,2026-12-09,Winter,0.3625
9831,US-2026-156958,"First Class",PB-18805,"Patrick Bzostek","Home Office","United States",Seattle,Washington,98115,West,OFF-BI-10001524,"Office Supplies",Binders,"GBC Premium Transparent Covers with Diagonal Lined Pattern",83.92,5,0.20,29.37,1,2026-12-05,2026-12-06,Winter,0.3500
9832,US-2026-156958,"First Class",PB-18805,"Patrick Bzostek","Home Office","United States",Seattle,Washington,98115,West,OFF-BI-10001543,"Office Supplies",Binders,"GBC VeloBinder Manual Binding System",172.75,6,0.20,60.46,1,2026-12-05,2026-12-06,Winter,0.3500
9833,US-2026-131212,"Standard Class",AB-10165,"Alan Barnes",Consumer,"United States",Bellevue,Washington,98006,West,OFF-BI-10001617,"Office Supplies",Binders,"GBC Wire Binding Combs",24.82,3,0.20,8.38,4,2026-12-05,2026-12-09,Winter,0.3376
9834,US-2026-156958,"First Class",PB-18805,"Patrick Bzostek","Home Office","United States",Seattle,Washington,98115,West,OFF-BI-10002071,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings",9.30,2,0.20,3.02,1,2026-12-05,2026-12-06,Winter,0.3247
9835,US-2026-117128,"Second Class",BF-11080,"Bart Folk",Consumer,"United States","New York City","New York",10024,East,OFF-LA-10000248,"Office Supplies",Labels,"Avery 52",11.07,3,0.00,5.20,3,2026-12-05,2026-12-08,Winter,0.4697
9836,US-2026-126053,"First Class",CS-11950,"Carlos Soltero",Consumer,"United States","New York City","New York",10024,East,OFF-LA-10003766,"Office Supplies",Labels,"Self-Adhesive Removable Labels",9.45,3,0.00,4.54,3,2026-12-05,2026-12-08,Winter,0.4804
9837,US-2026-117128,"Second Class",BF-11080,"Bart Folk",Consumer,"United States","New York City","New York",10024,East,OFF-PA-10000007,"Office Supplies",Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4" x 6"",21.60,6,0.00,9.94,3,2026-12-05,2026-12-08,Winter,0.4602
9838,US-2026-130351,"First Class",RB-19570,"Rob Beeghly",Consumer,"United States",Columbus,Indiana,47201,Central,OFF-PA-10002137,"Office Supplies",Paper,"Southworth 100% Résumé Paper, 24lb.",38.90,5,0.00,17.51,3,2026-12-05,2026-12-08,Winter,0.4501
9839,US-2026-126865,"Second Class",NP-18325,"Naresj Patel",Consumer,"United States","San Diego",California,92024,West,OFF-PA-10003039,"Office Supplies",Paper,"Xerox 1960",92.94,3,0.00,41.82,2,2026-12-05,2026-12-07,Winter,0.4500
9840,US-2026-104066,"Standard Class",QJ-19255,"Quincy Jones",Corporate,"United States",Burlington,Vermont,05401,East,TEC-AC-10001013,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",205.03,7,0.00,67.66,5,2026-12-05,2026-12-10,Winter,0.3300
9841,US-2026-130351,"First Class",RB-19570,"Rob Beeghly",Consumer,"United States",Columbus,Indiana,47201,Central,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",99.39,3,0.00,40.75,3,2026-12-05,2026-12-08,Winter,0.4100
9842,US-2026-156958,"First Class",PB-18805,"Patrick Bzostek","Home Office","United States",Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,"Cyber Acoustics AC-202b Speech Recognition Stereo Headset",31.18,3,0.20,-7.01,1,2026-12-05,2026-12-06,Winter,-0.2248
9843,US-2026-149006,"Second Class",BN-11470,"Brad Norvell",Corporate,"United States",Brentwood,California,94513,West,OFF-ST-10003221,"Office Supplies",Storage,"Staple magnet",10.68,1,0.00,2.88,2,2026-12-06,2026-12-08,Winter,0.2697
9844,US-2026-136189,"Standard Class",DC-13285,"Debra Catini",Consumer,"United States",Richmond,Virginia,23223,South,FUR-FU-10000175,Furniture,Furnishings,"DAX Wood Document Frame",82.38,6,0.00,25.54,4,2026-12-07,2026-12-11,Winter,0.3100
9845,US-2026-135587,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States",Hattiesburg,Mississippi,39401,South,OFF-AP-10004540,"Office Supplies",Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64,4,0.00,89.78,5,2026-12-07,2026-12-12,Winter,0.2800
9846,US-2026-122714,"Standard Class",HG-14965,"Henry Goldwyn",Corporate,"United States",Chicago,Illinois,60653,Central,OFF-BI-10001120,"Office Supplies",Binders,"Ibico EPK-21 Electric Binding System",1889.99,5,0.80,-2929.48,6,2026-12-07,2026-12-13,Winter,-1.5500
9847,US-2026-134285,"Standard Class",DS-13180,"David Smith",Corporate,"United States","San Antonio",Texas,78207,Central,OFF-FA-10000611,"Office Supplies",Fasteners,"Binder Clips by OIC",3.55,3,0.20,1.24,5,2026-12-07,2026-12-12,Winter,0.3493
9848,US-2026-134285,"Standard Class",DS-13180,"David Smith",Corporate,"United States","San Antonio",Texas,78207,Central,OFF-PA-10000304,"Office Supplies",Paper,"Xerox 1995",15.55,3,0.20,5.44,5,2026-12-07,2026-12-12,Winter,0.3498
9849,US-2026-142328,"Standard Class",TC-21535,"Tracy Collins","Home Office","United States","San Francisco",California,94122,West,OFF-PA-10000380,"Office Supplies",Paper,"REDIFORM Incoming/Outgoing Call Register, 11" X 8 1/2", 100 Messages",50.04,6,0.00,25.02,7,2026-12-07,2026-12-14,Winter,0.5000
9850,US-2026-135587,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States",Hattiesburg,Mississippi,39401,South,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB",52.00,4,0.00,23.40,5,2026-12-07,2026-12-12,Winter,0.4500
9851,US-2026-157980,"First Class",SH-20395,"Shahid Hopkins",Consumer,"United States",Toledo,Ohio,43615,East,TEC-AC-10002567,Technology,Accessories,"Logitech G602 Wireless Gaming Mouse",127.98,2,0.20,25.60,2,2026-12-07,2026-12-09,Winter,0.2000
9852,US-2026-137099,"First Class",FP-14320,"Frank Preis",Consumer,"United States","Los Angeles",California,90008,West,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",374.38,3,0.20,46.80,3,2026-12-07,2026-12-10,Winter,0.1250
9853,US-2026-117457,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,FUR-BO-10001972,Furniture,Bookcases,"O'Sullivan 4-Shelf Bookcase in Odessa Pine",1336.83,13,0.15,31.45,4,2026-12-08,2026-12-12,Winter,0.0235
9854,US-2026-117324,"Standard Class",JP-15520,"Jeremy Pistek",Consumer,"United States",Madison,Wisconsin,53711,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,4,0.00,41.39,5,2026-12-08,2026-12-13,Winter,0.0900
